corridor,facility,tmc_code,date_local,road_order,length_mi,lanes,free_flow_speed_mph,capacity_speed_mph,capacity_vph_link,observed_15min_bins,threshold_multiplier,threshold_basis,threshold_speed_mph,threshold_speed_ratio_to_vf,threshold_speed_ratio_to_vc,episode_identified,duration_h,demand_veh_link,d_over_c_h,episode_start_minute,episode_end_minute,minimum_speed_mph,minimum_speed_minute,touches_data_start,touches_data_end,uncensored_episode,congested_link_mile_hours,qualifying_link_miles
I-95 NB,GP,110P04153,2025-10-29,666.0,1.015059,4,70.6,49.921738751770256,8000.0,96,0.5,free_flow_speed,35.3,0.5,0.7071067811865475,True,2.0318150497387593,10543.279282454745,1.3179099103068432,383.41598431553456,505.3248872998601,9.893333333333329,420.0,False,False,True,2.062412152572775,1.015059
I-95 NB,GP,110P04153,2025-10-30,666.0,1.015059,4,70.6,49.921738751770256,8000.0,96,0.5,free_flow_speed,35.3,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04153,2025-10-31,666.0,1.015059,4,70.6,49.921738751770256,8000.0,96,0.5,free_flow_speed,35.3,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-01,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,2.3653870244016892,13518.023263140094,1.6897529078925118,363.825903390041,505.74912485414234,18.39888888888889,450.0,False,False,True,3.537102775422286,1.495359
I-95 NB,GP,110+04154,2025-10-02,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-03,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-06,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,0.6527326829824592,4942.658543828658,0.6178323179785823,441.66092201637224,480.8248829953198,25.709999999999997,465.0,False,False,True,0.9760696920919674,1.495359
I-95 NB,GP,110+04154,2025-10-07,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.1242321898091225,8247.626357874977,1.030953294734372,374.16158978822165,441.615521176769,23.365555555555556,420.0,False,False,True,1.6811307231207797,1.495359
I-95 NB,GP,110+04154,2025-10-08,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,2.144370835124774,11830.929202792571,1.4788661503490714,391.46856750257643,520.1308176100629,16.39,465.0,False,False,True,3.206604227641347,1.495359
I-95 NB,GP,110+04154,2025-10-09,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.8382196410446245,10741.695488821317,1.3427119361026647,378.46264762427904,488.7558260869565,18.43444444444444,465.0,False,False,True,2.748798284212849,1.495359
I-95 NB,GP,110+04154,2025-10-10,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.4884663777339313,7962.493744751015,0.9953117180938769,406.60435247948624,495.9123351435221,10.564444444444444,435.0,False,False,True,2.225791594141834,1.495359
I-95 NB,GP,110+04154,2025-10-13,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-14,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,3.016439246018339,17854.608976586966,2.231826122073371,362.86482017362545,543.8511749347258,15.341111111111111,465.0,False,False,True,4.510659574486738,1.495359
I-95 NB,GP,110+04154,2025-10-15,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.5639186483323386,11808.183407223394,1.4760229259029243,387.1521761820269,480.9872950819672,22.235555555555553,450.0,False,False,True,2.338619826051598,1.495359
I-95 NB,GP,110+04154,2025-10-16,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.2313506719431075,8189.161754701364,1.0236452193376704,400.834944417593,474.7159847341795,23.03,450.0,False,False,True,1.8413113094461735,1.495359
I-95 NB,GP,110+04154,2025-10-17,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-20,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.5085827105929819,7606.608556767431,0.9508260695959289,376.34404536862,466.8590080041989,12.964444444444444,405.0,False,False,True,2.255872733529611,1.495359
I-95 NB,GP,110+04154,2025-10-21,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,2.224018148578085,12523.132271414992,1.565391533926874,423.25092421441775,556.6920131291029,12.64,480.0,False,False,True,3.3257055546395766,1.495359
I-95 NB,GP,110+04154,2025-10-22,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.4873473211610948,9225.220657034864,1.153152582129358,408.31564213227574,497.5564814019414,20.17222222222222,450.0,False,False,True,2.2241182028241337,1.495359
I-95 NB,GP,110+04154,2025-10-23,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.4325053250525912,7668.577810371594,0.9585722262964492,407.77706185567007,493.72738135882554,19.641111111111112,450.0,False,False,True,2.142109730365318,1.495359
I-95 NB,GP,110+04154,2025-10-24,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-27,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-28,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.060943389148749,6769.780131405478,0.8462225164256847,407.46779247910865,471.1243958280336,25.85666666666667,435.0,False,False,True,1.5864912454540843,1.495359
I-95 NB,GP,110+04154,2025-10-29,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,True,1.1396419606952388,6123.936984834157,0.7654921231042696,453.8094190140845,522.1879366557988,20.04222222222222,480.0,False,False,True,1.7041738627032716,1.495359
I-95 NB,GP,110+04154,2025-10-30,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04154,2025-10-31,667.0,1.495359,4,70.4,49.780317395532954,8000.0,96,0.5,free_flow_speed,35.2,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04154,2025-10-01,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,2.118435507582324,14014.79891627017,1.7518498645337712,386.64816507770666,513.7542955326461,18.197777777777777,450.0,False,False,True,0.5082889419472725,0.239936
I-95 NB,GP,110P04154,2025-10-02,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,0.5229667028421905,5191.702926721871,0.6489628658402339,434.6581586144029,466.03616078493434,29.594444444444445,450.0,False,False,True,0.12547853881314383,0.239936
I-95 NB,GP,110P04154,2025-10-03,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,0.6109445891703198,3216.5622919529333,0.40207028649411664,411.1137440758294,447.7704194260486,27.686666666666667,435.0,False,False,True,0.14658760094716985,0.239936
I-95 NB,GP,110P04154,2025-10-06,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,0.9186132038591552,7132.427787355414,0.8915534734194267,426.8913971934106,482.00818942495994,29.32111111111111,465.0,False,False,True,0.2204083776811503,0.239936
I-95 NB,GP,110P04154,2025-10-07,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.1067916162925948,8297.364953661016,1.0371706192076269,383.9790516950107,450.3865486725664,26.142222222222227,420.0,False,False,True,0.26555915324678003,0.239936
I-95 NB,GP,110P04154,2025-10-08,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,2.41439008838272,15236.149450513201,1.9045186813141501,380.4633273703041,525.3267326732673,16.595555555555556,450.0,False,False,True,0.5792991002461962,0.239936
I-95 NB,GP,110P04154,2025-10-09,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.9251410531388984,12533.390071782967,1.566673758972871,380.3129489021137,495.8214120904476,18.75,465.0,False,False,True,0.46191064372593477,0.239936
I-95 NB,GP,110P04154,2025-10-10,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,2.0949677723988582,9956.226133999633,1.2445282667499542,379.2926901450133,504.9907564889448,7.37,435.0,False,False,True,0.5026581874382925,0.239936
I-95 NB,GP,110P04154,2025-10-13,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04154,2025-10-14,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,3.017899451178327,18111.63555605889,2.263954444507361,369.8191085348791,550.8930756055787,15.348888888888888,450.0,False,False,True,0.7241027227179231,0.239936
I-95 NB,GP,110P04154,2025-10-15,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.6971727537297938,11710.531783564114,1.4638164729455143,388.1660450786444,489.996410302432,23.265555555555554,465.0,False,False,True,0.4072128418389118,0.239936
I-95 NB,GP,110P04154,2025-10-16,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.520602711939669,9755.386475510735,1.2194233094388418,392.33397079276773,483.57013350914787,22.947777777777777,450.0,False,False,True,0.3648473322919564,0.239936
I-95 NB,GP,110P04154,2025-10-17,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04154,2025-10-20,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.6825775500506959,9392.57378797616,1.17407172349702,371.39811320754717,472.3527662105889,14.06444444444445,405.0,False,False,True,0.4037109270489638,0.239936
I-95 NB,GP,110P04154,2025-10-21,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04154,2025-10-22,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.9873529707902966,11178.44882123213,1.3973061026540163,390.5074383533727,509.7486166007905,20.581111111111113,450.0,False,False,True,0.47683752239954064,0.239936
I-95 NB,GP,110P04154,2025-10-23,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.635952503220699,11179.635987682586,1.3974544984603232,398.24790167865706,496.405051871899,19.521111111111107,450.0,False,False,True,0.39252389981276165,0.239936
I-95 NB,GP,110P04154,2025-10-24,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04154,2025-10-27,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.2777226907320511,8462.985733393041,1.0578732166741303,391.51453957996773,468.1779010238908,23.77,450.0,False,False,True,0.3065716715234854,0.239936
I-95 NB,GP,110P04154,2025-10-28,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.7723302271887595,11503.78275464681,1.4379728443308513,390.88195991091317,497.22177354223874,24.165555555555553,450.0,False,False,True,0.4252458253907622,0.239936
I-95 NB,GP,110P04154,2025-10-29,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,True,1.2477094745222852,8067.721733201361,1.00846521665017,454.8128406540558,529.6754091253929,21.51888888888888,480.0,False,False,True,0.29937042047897905,0.239936
I-95 NB,GP,110P04154,2025-10-30,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04154,2025-10-31,668.0,0.239936,4,70.8,50.063160108007565,8000.0,96,0.5,free_flow_speed,35.4,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-01,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,3.8387876477577474,24507.38610867901,3.0634232635848764,377.97852093529093,608.3057798007558,20.982222222222223,420.0,False,False,True,9.198598931248307,2.396225
I-95 NB,GP,110+04155,2025-10-02,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.081005747962277,7189.99397795057,0.8987492472438213,410.5070754716981,475.3674203494347,30.19333333333334,450.0,False,False,True,2.590332998410907,2.396225
I-95 NB,GP,110+04155,2025-10-03,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.2150012835624948,8690.159335946772,1.0862699169933465,401.4787146950471,474.37879170879677,27.883333333333336,420.0,False,False,True,2.911416450704539,2.396225
I-95 NB,GP,110+04155,2025-10-06,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.4012377204606206,10769.656104056949,1.3462070130071186,404.776185770751,488.85044899838823,28.937777777777786,465.0,False,False,True,3.35768085671075,2.396225
I-95 NB,GP,110+04155,2025-10-07,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.2845486079339348,8561.289308818323,1.0701611636022903,380.0099150141643,457.08283149020036,27.37111111111111,435.0,False,False,True,3.0780674880464924,2.396225
I-95 NB,GP,110+04155,2025-10-08,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,2.556276135313806,16466.994125254576,2.058374265656822,377.8691784784495,531.2457465972778,21.75111111111111,450.0,False,False,True,6.125412782342324,2.396225
I-95 NB,GP,110+04155,2025-10-09,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,2.1871655749307215,13321.125989907214,1.6651407487384018,376.524612579763,507.7545470756063,23.69111111111111,465.0,False,False,True,5.240940829788368,2.396225
I-95 NB,GP,110+04155,2025-10-10,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,2.3792329710014246,11068.140889076647,1.3835176111345808,363.1951260504202,505.9491043105057,7.628888888888889,435.0,False,False,True,5.701177525937888,2.396225
I-95 NB,GP,110+04155,2025-10-13,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-14,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,3.519348782684645,22266.940726280387,2.7833675907850486,361.6193917169974,572.7803186780761,18.60777777777778,450.0,False,False,True,8.433151536788513,2.396225
I-95 NB,GP,110+04155,2025-10-15,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,2.062856115442519,13714.494627256623,1.714311828407078,376.1974474474475,499.9688143739986,25.442222222222224,450.0,False,False,True,4.94306739522625,2.396225
I-95 NB,GP,110+04155,2025-10-16,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.751663087916045,11969.64607647743,1.4962057595596787,383.5298223350254,488.6296076099881,25.90111111111111,450.0,False,False,True,4.197378882841625,2.396225
I-95 NB,GP,110+04155,2025-10-17,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,0.7795634449093067,7223.613530717048,0.902951691339631,433.4267711847589,480.2005778793173,30.298888888888886,450.0,False,False,True,1.8680094157778033,2.396225
I-95 NB,GP,110+04155,2025-10-20,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.7109537732932685,10789.008123990967,1.348626015498871,368.7919832422069,471.44920963980303,18.7188888888889,390.0,False,False,True,4.099830205409662,2.396225
I-95 NB,GP,110+04155,2025-10-21,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-22,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,2.222057852620253,15098.811775955286,1.8873514719944107,381.95516757325845,515.2786387304736,23.155555555555555,450.0,False,False,True,5.324550577894965,2.396225
I-95 NB,GP,110+04155,2025-10-23,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.8747286143602035,13105.294391270958,1.6381617989088697,389.8311565561093,502.3148734177215,21.939999999999998,450.0,False,False,True,4.4922715739452785,2.396225
I-95 NB,GP,110+04155,2025-10-24,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.0666574322922144,7264.972836576942,0.9081216045721178,394.2260004910385,458.2254464285714,31.344444444444445,405.0,False,False,True,2.555951205694411,2.396225
I-95 NB,GP,110+04155,2025-10-27,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.3884212129209041,10521.257037516592,1.315157129689574,388.19658251231533,471.5018552875696,28.24888888888889,450.0,False,False,True,3.3269696209313935,2.396225
I-95 NB,GP,110+04155,2025-10-28,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.7520733170430058,11966.735525795775,1.4958419407244719,386.6742777260019,491.79867674858224,24.66111111111111,450.0,False,False,True,4.198361884131376,2.396225
I-95 NB,GP,110+04155,2025-10-29,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,True,1.2889485690586744,8402.998248925236,1.0503747811156545,454.05237608584565,531.3892902293661,25.496666666666666,480.0,False,False,True,3.0886107848926216,2.396225
I-95 NB,GP,110+04155,2025-10-30,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-31,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.5,free_flow_speed,34.595,0.5,0.7071067811865475,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-01,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.5,free_flow_speed,34.195,0.5,0.7071067811865475,True,4.358510338916754,26923.644237187047,3.365455529648381,361.41083725987676,622.921457594882,18.313333333333336,585.0,False,False,True,2.423340465458393,0.556002
I-95 NB,GP,110P04155,2025-10-02,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.5,free_flow_speed,34.195,0.5,0.7071067811865475,True,0.6665700641243044,3524.9886654937027,0.44062358318671285,436.4007352941176,476.3949391415759,30.24222222222222,465.0,False,False,True,0.3706142887932415,0.556002
I-95 NB,GP,110P04155,2025-10-03,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.5,free_flow_speed,34.195,0.5,0.7071067811865475,True,1.3223677418789492,8817.626404711647,1.102203300588956,399.9839029222387,479.32596743497567,28.63888888888889,450.0,False,False,True,0.7352391092201795,0.556002
